metric_id,account_id,risk_date,par_status,npl_flag,arrears_ratio,interest_arrear,restructure_count,risk_score
68,12,2025-07-10T17:09:49.368949,0-30,False,0.08910982695687933,678.9500020177464,0,0.386896483856436
69,12,2025-08-09T17:09:49.368949,180+,False,0.015139125687969846,115.34877540911351,0,0.30272966940589807
70,12,2025-09-08T17:09:49.368949,0-30,False,0.1291505292350765,984.0301017213313,0,0.1579772912857676
71,12,2025-10-08T17:09:49.368949,0-30,False,0.017493909724636804,133.2904624378634,0,0.04682874506376633
72,12,2025-11-07T17:09:49.368949,61-90,False,0.18870035719705758,1437.7550969960773,0,0.2853322365030349
73,12,2025-12-07T17:09:49.368949,0-30,False,0.007603965420144011,57.93650951480257,0,0.17651109790904101
74,12,2026-01-06T17:09:49.368949,0-30,False,0.1695381889654293,1291.753756809163,0,0.20697787280679575
75,13,2026-03-16T17:09:49.368949,0-30,False,0.07395098283601413,43.70323616769843,0,0.17530726259123186
76,13,2026-04-15T17:09:49.368949,0-30,False,0.09831647785896827,58.102652409296546,0,0.4328355670455493
77,13,2026-05-15T17:09:49.368949,31-60,False,0.11977011211155722,70.7812296024547,0,0.17516420358991425
78,14,2024-05-25T17:09:49.370958,0-30,False,0.021501448874822818,28.748942338048725,0,0.26306766980709645
79,14,2024-06-24T17:09:49.370958,0-30,False,0.19365669794145735,258.9325619360967,0,0.18350719605877552
80,14,2024-07-24T17:09:49.370958,0-30,False,0.005012606459727054,6.702205740319495,0,0.1660408932892627
81,15,2025-07-24T17:09:49.370958,0-30,False,0.14912885942096327,1157.9984725056277,0,0.19515556678094143
82,15,2025-08-23T17:09:49.370958,0-30,False,0.18022662218690677,1399.4752860555259,0,0.053173820296439855
83,15,2025-09-22T17:09:49.370958,180+,False,0.00537922825470274,41.77017195995027,0,0.4422285025177359
84,15,2025-10-22T17:09:49.370958,91-180,False,0.05778981116577562,448.7428745595952,0,0.05740215711939267
85,15,2025-11-21T17:09:49.370958,91-180,False,0.16577842408619028,1287.283780024759,0,0.36370362548796564
86,15,2025-12-21T17:09:49.370958,31-60,False,0.08460314626179595,656.9507372397838,0,0.19274215752172802
87,15,2026-01-20T17:09:49.370958,31-60,False,0.19617978265759936,1523.3529548610736,0,0.15480873288101976
88,15,2026-02-19T17:09:49.370958,0-30,False,0.08695189139211278,675.1889460195767,0,0.22589002744735065
89,15,2026-03-21T17:09:49.370958,31-60,False,0.10053988665995905,780.700902764066,0,0.48798075873585367
90,15,2026-04-20T17:09:49.370958,0-30,False,0.006666623305627551,51.76690571269747,0,0.38049701184239776
91,16,2026-02-04T17:09:49.370958,31-60,False,0.1195365622365323,655.9465064954554,0,0.030926123648634285
92,16,2026-03-06T17:09:49.370958,180+,False,0.06531529631779891,358.4120175348498,0,0.3332451774777609
93,16,2026-04-05T17:09:49.370958,61-90,False,0.16826358020834165,923.3317868861058,0,0.3468069657655488
94,16,2026-05-05T17:09:49.370958,31-60,False,0.0957681236203783,525.5192632870751,0,0.2828221327704209
95,17,2024-09-28T17:09:49.372967,61-90,False,0.1805377320390511,665.9759520802265,0,0.35734434106145735
96,17,2024-10-28T17:09:49.372967,31-60,False,0.1542299592495244,568.9306207096873,0,0.39614315060542993
97,17,2024-11-27T17:09:49.372967,31-60,False,0.14796361009483625,545.815021564696,0,0.47966753634329
98,17,2024-12-27T17:09:49.372967,0-30,False,0.19231014855508907,709.4025876594168,0,0.1709747626420054
99,18,2024-12-14T17:09:49.373974,0-30,False,0.05736897059417876,28.639730227786735,0,0.4715660927806543
100,18,2025-01-13T17:09:49.373974,91-180,False,0.1870364751725481,93.3723254264118,0,0.0365905582043638
101,18,2025-02-12T17:09:49.373974,0-30,False,0.029453064187824875,14.703554970299292,0,0.257300368841559
102,18,2025-03-14T17:09:49.373974,0-30,False,0.17992976246962789,89.82451321172528,0,0.41502295146257445
103,18,2025-04-13T17:09:49.373974,0-30,False,0.021401691467454544,10.684149701448858,0,0.2527224136092287
104,18,2025-05-13T17:09:49.373974,0-30,False,0.1746251837709349,87.17636210618588,0,0.4502155247718679
105,18,2025-06-12T17:09:49.373974,91-180,False,0.09837762758279665,49.112066771281064,0,0.023456990017736767
106,19,2025-11-21T17:09:49.373974,31-60,False,0.1842746429363352,1177.1564048746861,0,0.05765834095084993
107,19,2025-12-21T17:09:49.373974,0-30,False,0.0801236931482263,511.8344937140073,0,0.2150602171595768
108,19,2026-01-20T17:09:49.373974,61-90,False,0.1222166865693136,780.7268166968277,0,0.3812076372959946
109,19,2026-02-19T17:09:49.373974,31-60,False,0.085060573784678,543.3715547480028,0,0.2434653813492107
110,19,2026-03-21T17:09:49.373974,0-30,False,0.03554132741849288,227.03992552508504,0,0.3085487905388983
111,19,2026-04-20T17:09:49.373974,0-30,False,0.05555501131248952,354.88842277652157,0,0.19862304665480796
112,20,2024-12-18T17:09:49.373974,0-30,False,0.17865269745372828,1653.260270169024,0,0.33290391723596297
113,20,2025-01-17T17:09:49.373974,91-180,False,0.14724040300432775,1362.5694541431667,0,0.3400111465490861
114,20,2025-02-16T17:09:49.373974,0-30,False,0.04902243518562366,453.65586747056574,0,0.030980367643952234
115,20,2025-03-18T17:09:49.373974,0-30,False,0.18970854093573486,1755.5715536957825,0,0.17592444611366587
116,20,2025-04-17T17:09:49.373974,0-30,False,0.184686522187263,1709.097561468249,0,0.07575551428823107
117,20,2025-05-17T17:09:49.373974,0-30,False,0.15315402564969105,1417.2943897959474,0,0.06258781638852345
118,20,2025-06-16T17:09:49.373974,0-30,False,0.0980749762962683,907.5903365544475,0,0.2314952986386123
119,20,2025-07-16T17:09:49.373974,31-60,False,0.05830587755751744,539.5652696940102,0,0.21465040932126
120,21,2025-04-29T17:09:49.375983,0-30,False,0.0827123676986023,329.69227219307174,0,0.3837172696859734
121,21,2025-05-29T17:09:49.375983,0-30,False,0.04174299411254452,166.38796542804542,0,0.14183641112010575
122,21,2025-06-28T17:09:49.375983,31-60,False,0.12593866880325624,501.99271318185106,0,0.35712451389128036
123,21,2025-07-28T17:09:49.375983,0-30,False,0.11332870962128559,451.72929779861516,0,0.35943196473122263
124,21,2025-08-27T17:09:49.375983,31-60,False,0.15622336984689605,622.7078151379304,0,0.2790402427716425
125,21,2025-09-26T17:09:49.375983,0-30,False,0.023829483307658796,94.98454361162803,0,0.44993324237017174
126,21,2025-10-26T17:09:49.375983,61-90,False,0.06893580784097386,274.7787755922226,0,0.05696920436082159
127,21,2025-11-25T17:09:49.375983,0-30,False,0.09517061324091347,379.3509555879274,0,0.33369498010895027
128,21,2025-12-25T17:09:49.375983,0-30,False,0.0181058776272353,72.17019777169045,0,0.31091538752183767
129,21,2026-01-24T17:09:49.375983,61-90,False,0.10282428823914341,409.85857580246,0,0.28862322509668603
130,21,2026-02-23T17:09:49.375983,0-30,False,0.1342322698735908,535.0510847122757,0,0.4541235956732643
131,22,2024-11-12T17:09:49.375983,0-30,False,0.12161484032125469,199.83980481073138,0,0.14014180905245016
132,22,2024-12-12T17:09:49.375983,0-30,False,0.05233542911736451,85.99856655546763,0,0.27537273137960955
133,22,2025-01-11T17:09:49.375983,0-30,False,0.18896171961437253,310.50547009464486,0,0.32102899270038193
134,22,2025-02-10T17:09:49.375983,0-30,False,0.021486803860060258,35.30752232258994,0,0.303209562526923
135,22,2025-03-12T17:09:49.375983,0-30,False,0.17122996837023507,281.36832122185575,0,0.038612469865472676
136,22,2025-04-11T17:09:49.375983,0-30,False,0.1458042701036882,239.58833314358125,0,0.39677253181267547
137,22,2025-05-11T17:09:49.375983,0-30,False,0.1490016801185615,244.8423777288002,0,0.49627257999850555
138,23,2025-12-12T17:09:49.375983,0-30,False,0.17982017272340511,1616.8759722776679,0,0.48067591328662473
139,23,2026-01-11T17:09:49.375983,0-30,False,0.1908553402355045,1716.100085624603,0,0.06508078101079184
140,23,2026-02-10T17:09:49.375983,0-30,False,0.18251984644452093,1641.1504321814284,0,0.4666049077637355
141,23,2026-03-12T17:09:49.375983,61-90,False,0.05842101189329474,525.2999648249221,0,0.2412344307880962
142,23,2026-04-11T17:09:49.375983,61-90,False,0.15975572662953041,1436.4639512295757,0,0.35280056292516815
143,23,2026-05-11T17:09:49.375983,0-30,False,0.1703375958072591,1531.61217490286,0,0.1769137204561057
144,24,2024-05-24T17:09:49.375983,180+,False,0.18795110156727937,1740.9422399666003,0,0.24748160695705423
145,24,2024-06-23T17:09:49.375983,61-90,False,0.15633242742542203,1448.0666732565287,0,0.3898062394858822
146,24,2024-07-23T17:09:49.375983,0-30,False,0.09124147729460096,845.1461073361328,0,0.42135888178230907
147,24,2024-08-22T17:09:49.375983,0-30,False,0.06352938557250054,588.4561989794986,0,0.10043715042492918
148,24,2024-09-21T17:09:49.375983,31-60,False,0.18613213459573874,1724.0936213234918,0,0.36678448861441676
149,24,2024-10-21T17:09:49.375983,0-30,False,0.03866031804559392,358.1004853649377,0,0.46093287859064974
150,24,2024-11-20T17:09:49.375983,91-180,False,0.01840126699346021,170.4461570625622,0,0.34897850082605136
151,24,2024-12-20T17:09:49.375983,180+,False,0.09812569427125895,908.912821251714,0,0.2451370593626837
152,25,2025-09-10T17:09:49.377991,0-30,False,0.18403479650017038,902.1473649756751,0,0.3914200767455327
153,25,2025-10-10T17:09:49.377991,0-30,False,0.028329068793433134,138.87044868814615,0,0.08777749463238788
154,25,2025-11-09T17:09:49.377991,0-30,False,0.13617724886740132,667.5473800154369,0,0.33622427320913506
155,26,2025-03-12T17:09:49.377991,180+,True,0.7409751599044525,2383.2559618964733,0,0.7621875452323702
156,26,2025-04-11T17:09:49.377991,180+,True,0.5793376473423901,1863.3686750819934,0,0.9328797544914802
157,26,2025-05-11T17:09:49.377991,180+,True,0.8047685792958967,2588.4396918261327,0,0.764103267987728
158,26,2025-06-10T17:09:49.377991,180+,True,0.7807394272133212,2511.152863523414,0,0.9448932311599962
159,26,2025-07-10T17:09:49.377991,180+,True,0.990226164833206,3184.9413295702534,0,0.8846521708099832
160,26,2025-08-09T17:09:49.377991,180+,True,0.7294478715034254,2346.179848832453,0,0.9381734332498857
161,26,2025-09-08T17:09:49.377991,180+,True,0.9411227116852707,3027.0060791097503,0,0.7259855478314134
162,27,2025-03-28T17:09:49.377991,61-90,False,0.14551781866181454,366.2008682556668,0,0.2136410515611688
163,27,2025-04-27T17:09:49.377991,0-30,False,0.15632193051635385,393.3898075776514,0,0.09974935603986851
164,27,2025-05-27T17:09:49.377991,0-30,False,0.07400708567757815,186.24151517268695,0,0.2801228454906459
165,27,2025-06-26T17:09:49.377991,0-30,False,0.0024107539094425645,6.066749645555757,0,0.359435473659683
166,27,2025-07-26T17:09:49.377991,91-180,False,0.07380588227342758,185.735179508962,0,0.15628805964957426
167,27,2025-08-25T17:09:49.377991,31-60,False,0.05513741262155583,138.75529856800375,0,0.02031786594476903
168,27,2025-09-24T17:09:49.377991,31-60,False,0.0012691023221037324,3.19374202096684,0,0.02934189854968705
169,27,2025-10-24T17:09:49.377991,0-30,False,0.13773230656993715,346.60834471402137,0,0.07990978868086557
170,27,2025-11-23T17:09:49.377991,31-60,False,0.06340974195885372,159.5729153634804,0,0.05603378841342732
171,27,2025-12-23T17:09:49.377991,61-90,False,0.08842217609944353,222.5176130211511,0,0.25636644325297003
172,27,2026-01-22T17:09:49.377991,0-30,False,0.07691178266749187,193.55129049441635,0,0.07683431396915558
173,28,2024-08-17T17:09:49.380000,0-30,False,0.14230460865764602,552.5598528030997,0,0.31530776008921124
174,28,2024-09-16T17:09:49.380000,0-30,False,0.11934247571543072,463.3993335600431,0,0.30208155393074865
175,28,2024-10-16T17:09:49.380000,0-30,False,0.018367558668609753,71.32007606792283,0,0.43238222783250424
176,28,2024-11-15T17:09:49.380000,31-60,False,0.014441964102104589,56.07723905586802,0,0.48912102880337005
177,28,2024-12-15T17:09:49.380000,91-180,False,0.1356300185771309,526.6428389607494,0,0.46994252659022917
178,28,2025-01-14T17:09:49.380000,0-30,False,0.08077434529937139,313.6417068280894,0,0.45956050279156696
179,28,2025-02-13T17:09:49.380000,91-180,False,0.18817845346202255,730.6851094038922,0,0.22057714396246364
180,28,2025-03-15T17:09:49.380000,91-180,False,0.1712535144434327,664.9666347808219,0,0.29764131906019997
181,28,2025-04-14T17:09:49.380000,31-60,False,0.03687412436230721,143.1799076788713,0,0.21210819327351876
182,28,2025-05-14T17:09:49.380000,31-60,False,0.08723202685159659,338.716478485916,0,0.07439869892072654
183,29,2025-01-17T17:09:49.380000,91-180,False,0.0943089991084094,485.35657255006146,0,0.46465953735343324
184,29,2025-02-16T17:09:49.380000,0-30,False,0.07585833688875017,390.40115725699224,0,0.20551051912824786
185,29,2025-03-18T17:09:49.380000,91-180,False,0.09835153143074615,506.16126405290294,0,0.28871225614832247
186,30,2026-02-04T17:09:49.380000,0-30,False,0.09121764871175278,795.9288784603737,0,0.44183438672442243
187,30,2026-03-06T17:09:49.380000,0-30,False,0.12013353695642558,1048.2374045548704,0,0.43987823362465645
188,30,2026-04-05T17:09:49.380000,0-30,False,0.15775752643857552,1376.5293543546481,0,0.05879430901996219
189,30,2026-05-05T17:09:49.380000,0-30,False,0.1693885755081307,1478.0172568821756,0,0.14470982087028378
190,31,2025-07-08T17:09:49.382008,0-30,False,0.07420370587708051,164.14832462627638,0,0.289188563569308
191,31,2025-08-07T17:09:49.382008,0-30,False,0.018453241871556548,40.820990021133916,0,0.031236298838314747
192,31,2025-09-06T17:09:49.382008,0-30,False,0.044432004433391264,98.2894183157125,0,0.31291662964256167
193,31,2025-10-06T17:09:49.382008,61-90,False,0.006920139518025681,15.30825576212711,0,0.41494294016991196
194,31,2025-11-05T17:09:49.382008,31-60,False,0.10672348945681723,236.08634886276747,0,0.1814722518704412
195,31,2025-12-05T17:09:49.382008,180+,False,0.07907412939101706,174.92233989388905,0,0.2566923513387928
196,31,2026-01-04T17:09:49.382008,0-30,False,0.1513845743497045,334.8825231846177,0,0.40778747816214683
197,31,2026-02-03T17:09:49.382008,0-30,False,0.15930325861540676,352.3996908259843,0,0.15919865333233219
198,32,2024-06-06T17:09:49.382008,91-180,False,0.1484401581555172,1242.7992103907277,0,0.3420877979951893
199,32,2024-07-06T17:09:49.382008,31-60,False,0.02849131596030481,238.54046922640984,0,0.22793961819952285
200,32,2024-08-05T17:09:49.382008,0-30,False,0.06644613554245433,556.3131016012612,0,0.19865334094129505
201,32,2024-09-04T17:09:49.382008,0-30,False,0.1576891641393811,1320.235515205241,0,0.28246915413525897
202,32,2024-10-04T17:09:49.382008,0-30,False,0.09895317819072609,828.4748093049408,0,0.18427767845963655
203,32,2024-11-03T17:09:49.382008,0-30,False,0.013130386466265099,109.9327441789905,0,0.30152416948659844
204,32,2024-12-03T17:09:49.382008,0-30,False,0.15981340454133883,1338.0204888069752,0,0.16627638120026184
205,32,2025-01-02T17:09:49.382008,31-60,False,0.18527638812471636,1551.2065719049167,0,0.48256957813630813
206,32,2025-02-01T17:09:49.382008,0-30,False,0.16656321545779,1394.5325525334476,0,0.4050459231763531
207,33,2025-02-20T17:09:49.382008,180+,False,0.17784836554686154,887.3787570560305,0,0.09487677831221808
208,33,2025-03-22T17:09:49.382008,61-90,False,0.05844984765312802,291.63694027247345,0,0.2731013667966137
209,33,2025-04-21T17:09:49.382008,31-60,False,0.09620793088970775,480.0318173817927,0,0.11178512028713622
210,33,2025-05-21T17:09:49.382008,31-60,False,0.14830450627733313,739.9689507492948,0,0.19831831021991553
211,33,2025-06-20T17:09:49.382008,0-30,False,0.07088433175095546,353.6791019163807,0,0.16865381495014664
212,33,2025-07-20T17:09:49.382008,31-60,False,0.1805372276450038,900.7949000675661,0,0.47275693228743104
213,34,2025-04-10T17:09:49.384017,180+,True,0.8156329872686567,7418.744852680592,0,0.7003956828100351
214,34,2025-05-10T17:09:49.384017,180+,True,0.7510246292641649,6831.087253162623,0,0.959163187789027
215,34,2025-06-09T17:09:49.384017,180+,True,0.9365121895913473,8518.224611377764,0,0.8866928252927803
216,34,2025-07-09T17:09:49.384017,180+,True,0.8682132645639824,7896.998758084162,0,0.9674721700311635
217,34,2025-08-08T17:09:49.384017,180+,True,0.5456850633824278,4963.382205408059,0,0.7782825230079684
218,34,2025-09-07T17:09:49.384017,180+,True,0.9892466007741796,8997.880470849417,0,0.783873882584375
219,34,2025-10-07T17:09:49.384017,180+,True,0.9025805453053922,8209.592891819195,0,0.8515393004092809
220,34,2025-11-06T17:09:49.384017,180+,True,0.9265072967308671,8427.223206862647,0,0.7771638124366135
221,34,2025-12-06T17:09:49.384017,180+,True,0.985763593717323,8966.200118192966,0,0.793636911218908
222,35,2024-09-09T17:09:49.384697,0-30,False,0.19786066321250384,1040.0048624642852,0,0.10693224520006539
223,35,2024-10-09T17:09:49.384697,0-30,False,0.03481513809699595,182.99702588863659,0,0.041482238695526696
224,35,2024-11-08T17:09:49.384697,61-90,False,0.19116881780044362,1004.8308584232326,0,0.0752092206242338
225,35,2024-12-08T17:09:49.384697,0-30,False,0.07907941922610842,415.6610979701148,0,0.23033335883203843
226,36,2025-03-12T17:09:49.388715,0-30,False,0.14766420606099315,665.7320009624708,0,0.1369929121856055
227,36,2025-04-11T17:09:49.388715,61-90,False,0.16348694797211577,737.0675393044671,0,0.4375860856193409
228,36,2025-05-11T17:09:49.388715,180+,False,0.10441482900167204,470.7457202778383,0,0.03480672846499211
229,36,2025-06-10T17:09:49.388715,0-30,False,0.19223273997452672,866.6655924786496,0,0.15451383578565658
230,37,2024-10-04T17:09:49.388715,0-30,False,0.19529367304573214,705.8233052823122,0,0.46507163965723103
231,37,2024-11-03T17:09:49.388715,0-30,False,0.002175104716391707,7.861184524391796,0,0.02037967160761378
232,37,2024-12-03T17:09:49.388715,91-180,False,0.15325402255528847,553.885126234752,0,0.006505325518396277
233,37,2025-01-02T17:09:49.388715,0-30,False,0.013103176547498641,47.357025121276855,0,0.4479034880277482
234,37,2025-02-01T17:09:49.388715,0-30,False,0.027067108359129913,97.824960678587,0,0.49685747821217247
235,37,2025-03-03T17:09:49.388715,0-30,False,0.19624188226453226,709.2502886273176,0,0.22260602559512305
236,37,2025-04-02T17:09:49.388715,0-30,False,0.11234809973473248,406.04442458505275,0,0.3591664838517004
237,38,2024-05-25T17:09:49.388715,31-60,False,0.026672084743021476,140.45765198724862,0,0.1369563778482531
238,38,2024-06-24T17:09:49.388715,0-30,False,0.060815530333702995,320.2601775350973,0,0.37245118573285685
239,38,2024-07-24T17:09:49.388715,0-30,False,0.0013056058605343869,6.875440572354645,0,0.33810005286546363
240,38,2024-08-23T17:09:49.388715,0-30,False,0.1805499790705568,950.7927996979096,0,0.03457545734024231
241,38,2024-09-22T17:09:49.388715,31-60,False,0.15280108328652509,804.6645617061749,0,0.24190659426796268
242,38,2024-10-22T17:09:49.388715,0-30,False,0.02040316847457231,107.44496220110754,0,0.4124466917907637
243,38,2024-11-21T17:09:49.388715,0-30,False,0.16681278676887443,878.4514812677314,0,0.033046724902802416
244,38,2024-12-21T17:09:49.388715,0-30,False,0.064368832902693,338.9721957537398,0,0.1462535926515423
245,39,2025-07-30T17:09:49.388715,0-30,False,0.005928437654307706,13.135985833999209,0,0.46799081873371684
246,39,2025-08-29T17:09:49.388715,31-60,False,0.16999942975018362,376.6776731410406,0,0.1326749105705945
247,39,2025-09-28T17:09:49.388715,0-30,False,0.0707331318916522,156.72753475749295,0,0.25157581759803327
248,39,2025-10-28T17:09:49.388715,0-30,False,0.049498557951273295,109.67684809485334,0,0.41442855519747585
249,39,2025-11-27T17:09:49.388715,0-30,False,0.015722095666079496,34.83636634018337,0,0.36219863338144925
250,40,2024-06-20T17:09:49.394032,91-180,False,0.1930766344257656,799.5518731311402,0,0.4265529286735208
251,40,2024-07-20T17:09:49.394032,61-90,False,0.07311766253417831,302.7883939040287,0,0.49447400731943747
252,40,2024-08-19T17:09:49.394032,0-30,False,0.147792648559336,612.0258380413336,0,0.1287418392506982
253,40,2024-09-18T17:09:49.394032,0-30,False,0.08243800526464543,341.3849724622404,0,0.32025399269076726
254,40,2024-10-18T17:09:49.394032,0-30,False,0.08964817475093637,371.24308831091605,0,0.38513115155445965
255,40,2024-11-17T17:09:49.394032,0-30,False,0.02462708387870194,101.98350050764182,0,0.16777549061780866
256,41,2024-10-14T17:09:49.396041,31-60,False,0.01260210553657757,41.06441343760456,0,0.22196331527599777
257,41,2024-11-13T17:09:49.396041,31-60,False,0.14773347343748353,481.3948283643508,0,0.15088296734342743
